daily_revenue,daily_views,daily_purchases,dates
0.0,0,0,2018-10-14
175.46,437,52,2018-10-15
273.63,780,76,2018-10-16
74.08000000000001,105,14,2018-10-17
36.85,10,4,2018-10-18
70.24000000000001,250,26,2018-10-19
0.0,0,0,2018-10-20
107.80999999999999,388,42,2018-10-21
68.41999999999999,196,17,2018-10-22
183.14,534,56,2018-10-23
23.490000000000002,7,3,2018-10-24
1.9500000000000002,4,1,2018-10-25
299.27000000000004,1058,113,2018-10-26
0.0,0,0,2018-10-27
138.54999999999998,211,29,2018-10-28
69.99999999999999,204,22,2018-10-29
254.07999999999998,408,57,2018-10-30
96.35,248,32,2018-10-31
68.81,343,34,2018-11-01
498.72,1118,131,2018-11-02
0.0,0,0,2018-11-03
106.56,303,35,2018-11-04
242.49000000000004,672,69,2018-11-05
33.75,17,7,2018-11-06
109.5,166,24,2018-11-07
0.0,0,0,2018-11-08
341.81,733,88,2018-11-09
0.0,0,0,2018-11-10
0.0,0,0,2018-11-11
150.56,419,46,2018-11-12
132.57,255,33,2018-11-13
0.0,0,0,2018-11-14
115.81,216,25,2018-11-15
134.39999999999998,123,22,2018-11-16
0.0,0,0,2018-11-17
141.30999999999997,333,39,2018-11-18
217.54999999999998,496,60,2018-11-19
53.57000000000001,88,13,2018-11-20
0.0,0,0,2018-11-21
0.0,0,0,2018-11-22
312.5799999999999,615,74,2018-11-23
0.0,0,0,2018-11-24
273.19999999999993,764,83,2018-11-25
29.9,25,3,2018-11-26
302.07,946,106,2018-11-27
187.64,353,58,2018-11-28
103.89999999999999,174,24,2018-11-29
231.67999999999998,317,42,2018-11-30
0.0,0,0,2018-12-01
747.1600000000001,2260,238,2018-12-02
113.66,181,30,2018-12-03
220.49999999999997,224,34,2018-12-04
89.3,159,16,2018-12-05
328.36,583,80,2018-12-06
158.31,518,48,2018-12-07
0.0,0,0,2018-12-08
0.0,0,0,2018-12-09
37.35,12,6,2018-12-10
0.0,0,0,2018-12-11
31.3,12,6,2018-12-12
1.65,4,1,2018-12-13
512.8000000000001,1083,115,2018-12-14
0.0,0,0,2018-12-15
73.26,240,24,2018-12-16
120.27,114,27,2018-12-17
0.0,0,0,2018-12-18
0.0,0,0,2018-12-19
235.63,707,77,2018-12-20
0.0,0,0,2018-12-21
0.0,0,0,2018-12-22
0.0,0,0,2018-12-23
0.0,0,0,2018-12-24
0.0,0,0,2018-12-25
0.0,0,0,2018-12-26
0.0,0,0,2018-12-27
0.0,0,0,2018-12-28
0.0,0,0,2018-12-29
0.0,0,0,2018-12-30
0.0,0,0,2018-12-31
0.0,0,0,2019-01-01
71.49,33,17,2019-01-02
1.65,4,1,2019-01-03
635.94,1966,228,2019-01-04
0.0,0,0,2019-01-05
0.0,0,0,2019-01-06
83.58999999999999,166,22,2019-01-07
29.91,87,9,2019-01-08
50.95000000000001,74,12,2019-01-09
46.00000000000001,58,7,2019-01-10
162.07999999999998,218,32,2019-01-11
0.0,0,0,2019-01-12
0.0,0,0,2019-01-13
256.60999999999996,542,76,2019-01-14
29.39,83,10,2019-01-15
20.5,31,3,2019-01-16
0.0,0,0,2019-01-17
19.599999999999998,8,6,2019-01-18
0.0,0,0,2019-01-19
0.0,0,0,2019-01-20
253.04999999999998,805,82,2019-01-21
221.34,746,83,2019-01-22
159.95,630,64,2019-01-23
159.33,334,42,2019-01-24
27.83,9,11,2019-01-25
0.0,0,0,2019-01-26
0.0,0,0,2019-01-27
477.95000000000005,884,121,2019-01-28
93.25000000000001,70,15,2019-01-29
14.85,4,2,2019-01-30
211.85000000000002,350,48,2019-01-31
44.95,12,4,2019-02-01
0.0,0,0,2019-02-02
0.0,0,0,2019-02-03
36.49,34,15,2019-02-04
80.34,27,15,2019-02-05
33.31,138,13,2019-02-06
75.53,193,22,2019-02-07
258.0,489,58,2019-02-08
0.0,0,0,2019-02-09
0.0,0,0,2019-02-10
140.78,326,41,2019-02-11
0.0,0,0,2019-02-12
0.0,0,0,2019-02-13
71.41,112,16,2019-02-14
7.4,70,5,2019-02-15
0.0,0,0,2019-02-16
0.0,0,0,2019-02-17
143.87,346,35,2019-02-18
0.0,0,0,2019-02-19
51.74,128,14,2019-02-20
0.0,0,0,2019-02-21
166.19999999999996,420,47,2019-02-22
0.0,0,0,2019-02-23
0.0,0,0,2019-02-24
0.0,0,0,2019-02-25
38.73,139,14,2019-02-26
0.0,0,0,2019-02-27
96.26000000000002,256,28,2019-02-28
0.0,0,0,2019-03-01
0.0,0,0,2019-03-02
0.0,0,0,2019-03-03
207.04,302,47,2019-03-04
199.66,408,50,2019-03-05
0.0,0,0,2019-03-06
0.0,0,0,2019-03-07
191.67000000000002,521,62,2019-03-08
0.0,0,0,2019-03-09
0.0,0,0,2019-03-10
16.4,7,3,2019-03-11
0.0,0,0,2019-03-12
85.05,50,11,2019-03-13
229.89,584,64,2019-03-14
255.63,713,76,2019-03-15
0.0,0,0,2019-03-16
80.04000000000002,96,14,2019-03-17
0.0,0,0,2019-03-18
198.33999999999995,699,75,2019-03-19
0.0,0,0,2019-03-20
27.15,12,7,2019-03-21
278.8500000000001,570,73,2019-03-22
0.0,0,0,2019-03-23
1.25,3,1,2019-03-24
155.37,580,57,2019-03-25
0.0,0,0,2019-03-26
60.64000000000001,75,14,2019-03-27
64.12,45,8,2019-03-28
40.09,78,10,2019-03-29
0.0,0,0,2019-03-30
0.0,0,0,2019-03-31
80.69,285,28,2019-04-01
21.95,19,7,2019-04-02
0.39,1,1,2019-04-03
62.58,237,24,2019-04-04
183.97000000000006,691,71,2019-04-05
0.0,0,0,2019-04-06
0.0,0,0,2019-04-07
139.82999999999998,371,42,2019-04-08
0.0,0,0,2019-04-09
0.0,0,0,2019-04-10
463.82,894,108,2019-04-11
0.0,0,0,2019-04-12
0.0,0,0,2019-04-13
0.0,0,0,2019-04-14
445.5,4,2,2019-04-15
345.78000000000003,660,81,2019-04-16
54.14000000000001,111,14,2019-04-17
96.05,191,23,2019-04-18
0.0,0,0,2019-04-19
0.0,0,0,2019-04-20
0.0,0,0,2019-04-21
0.0,0,0,2019-04-22
18.0,14,9,2019-04-23
92.3,338,34,2019-04-24
38.269999999999996,77,8,2019-04-25
0.0,0,0,2019-04-26
0.0,0,0,2019-04-27
80.27000000000001,335,33,2019-04-28
0.0,0,0,2019-04-29
4.65,6,3,2019-04-30
94.05999999999999,387,37,2019-05-01
80.64000000000001,69,10,2019-05-02
12.64,80,10,2019-05-03
0.0,0,0,2019-05-04
0.0,0,0,2019-05-05
108.56,310,37,2019-05-06
115.36999999999999,228,25,2019-05-07
47.72,166,18,2019-05-08
935.3500000000001,1755,161,2019-05-09
69.46,136,18,2019-05-10
0.0,0,0,2019-05-11
0.0,0,0,2019-05-12
0.0,0,0,2019-05-13
107.53,372,39,2019-05-14
0.0,0,0,2019-05-15
366.7,849,101,2019-05-16
29.9,7,2,2019-05-17
0.0,0,0,2019-05-18
268.36,820,97,2019-05-19
211.06,421,54,2019-05-20
60.2,121,15,2019-05-21
0.0,0,0,2019-05-22
191.28999999999994,424,54,2019-05-23
143.98,248,38,2019-05-24
0.0,0,0,2019-05-25
118.09000000000002,244,30,2019-05-26
0.0,0,0,2019-05-27
33.29,17,5,2019-05-28
116.89999999999999,343,40,2019-05-29
414.16999999999996,834,180,2019-05-30
26.15,23,4,2019-05-31
0.0,0,0,2019-06-01
177.09,446,57,2019-06-02
102.1,172,29,2019-06-03
7.5600000000000005,19,7,2019-06-04
0.0,0,0,2019-06-05
89.18,73,12,2019-06-06
69.7,94,9,2019-06-07
0.0,0,0,2019-06-08
37.21,144,13,2019-06-09
371.53999999999996,995,113,2019-06-10
0.0,0,0,2019-06-11
0.0,0,0,2019-06-12
45.46,141,13,2019-06-13
0.0,0,0,2019-06-14
0.0,0,0,2019-06-15
0.0,0,0,2019-06-16
254.49999999999997,817,88,2019-06-17
58.01,244,24,2019-06-18
0.0,0,0,2019-06-19
52.36000000000001,109,16,2019-06-20
48.89,73,9,2019-06-21
0.0,0,0,2019-06-22
2.95,15,1,2019-06-23
0.0,0,0,2019-06-24
0.0,0,0,2019-06-25
0.0,0,0,2019-06-26
159.78,614,62,2019-06-27
51.88999999999999,52,10,2019-06-28
0.0,0,0,2019-06-29
0.0,0,0,2019-06-30
941.46,592,63,2019-07-01
0.0,0,0,2019-07-02
0.0,0,0,2019-07-03
175.46,513,61,2019-07-04
157.74,552,61,2019-07-05
0.0,0,0,2019-07-06
0.0,0,0,2019-07-07
0.0,0,0,2019-07-08
66.22,351,37,2019-07-09
64.88000000000001,94,12,2019-07-10
76.63,365,29,2019-07-11
189.46999999999997,361,41,2019-07-12
0.0,0,0,2019-07-13
42.83,82,9,2019-07-14
0.0,0,0,2019-07-15
466.89,1246,156,2019-07-16
186.66,467,57,2019-07-17
242.48999999999995,560,68,2019-07-18
135.52999999999997,348,40,2019-07-19
0.0,0,0,2019-07-20
90.57,414,43,2019-07-21
188.35999999999999,549,64,2019-07-22
27.749999999999996,8,5,2019-07-23
32.0,115,9,2019-07-24
73.26,122,17,2019-07-25
54.24,10,5,2019-07-26
0.0,0,0,2019-07-27
0.0,0,0,2019-07-28
191.22999999999996,555,63,2019-07-29
198.41000000000005,608,73,2019-07-30
18.480000000000004,116,13,2019-07-31
