daily_revenue,daily_views,daily_purchases,dates
0.0,0,0,2018-07-24
0.0,0,0,2018-07-25
0.0,0,0,2018-07-26
0.0,0,0,2018-07-27
0.0,0,0,2018-07-28
0.0,0,0,2018-07-29
0.0,0,0,2018-07-30
0.0,0,0,2018-07-31
0.0,0,0,2018-08-01
0.0,0,0,2018-08-02
0.0,0,0,2018-08-03
0.0,0,0,2018-08-04
0.0,0,0,2018-08-05
0.0,0,0,2018-08-06
0.0,0,0,2018-08-07
84.85000000000001,104,15,2018-08-08
0.0,0,0,2018-08-09
0.0,0,0,2018-08-10
0.0,0,0,2018-08-11
0.0,0,0,2018-08-12
0.0,0,0,2018-08-13
0.0,0,0,2018-08-14
0.0,0,0,2018-08-15
0.0,0,0,2018-08-16
0.0,0,0,2018-08-17
0.0,0,0,2018-08-18
0.0,0,0,2018-08-19
0.0,0,0,2018-08-20
0.0,0,0,2018-08-21
0.0,0,0,2018-08-22
46.89000000000001,85,10,2018-08-23
0.0,0,0,2018-08-24
0.0,0,0,2018-08-25
0.0,0,0,2018-08-26
0.0,0,0,2018-08-27
0.0,0,0,2018-08-28
4.95,0,1,2018-08-29
0.0,0,0,2018-08-30
31.1,95,12,2018-08-31
0.0,0,0,2018-09-01
0.0,0,0,2018-09-02
80.50000000000001,321,36,2018-09-03
0.0,0,0,2018-09-04
0.0,0,0,2018-09-05
0.0,0,0,2018-09-06
0.0,0,0,2018-09-07
0.0,0,0,2018-09-08
0.0,0,0,2018-09-09
0.0,0,0,2018-09-10
0.0,0,0,2018-09-11
0.0,0,0,2018-09-12
143.85000000000002,285,38,2018-09-13
126.47,463,55,2018-09-14
0.0,0,0,2018-09-15
0.0,0,0,2018-09-16
0.0,0,0,2018-09-17
0.0,0,0,2018-09-18
0.0,0,0,2018-09-19
0.0,0,0,2018-09-20
8.450000000000001,5,5,2018-09-21
0.0,0,0,2018-09-22
8.45,16,5,2018-09-23
0.0,0,0,2018-09-24
8.45,8,5,2018-09-25
0.0,0,0,2018-09-26
22.65,39,7,2018-09-27
0.0,0,0,2018-09-28
0.0,0,0,2018-09-29
0.0,0,0,2018-09-30
0.0,0,0,2018-10-01
9.4,13,4,2018-10-02
0.0,0,0,2018-10-03
0.0,0,0,2018-10-04
65.6,98,14,2018-10-05
0.0,0,0,2018-10-06
0.0,0,0,2018-10-07
270.58,731,80,2018-10-08
0.0,0,0,2018-10-09
0.0,0,0,2018-10-10
0.0,0,0,2018-10-11
0.0,0,0,2018-10-12
0.0,0,0,2018-10-13
0.0,0,0,2018-10-14
0.0,0,0,2018-10-15
0.0,0,0,2018-10-16
0.0,0,0,2018-10-17
0.0,0,0,2018-10-18
4.95,1,1,2018-10-19
0.0,0,0,2018-10-20
0.0,0,0,2018-10-21
0.0,0,0,2018-10-22
0.0,0,0,2018-10-23
0.0,0,0,2018-10-24
126.86000000000001,642,66,2018-10-25
0.0,0,0,2018-10-26
0.0,0,0,2018-10-27
0.0,0,0,2018-10-28
0.0,0,0,2018-10-29
5.95,1,1,2018-10-30
73.64999999999999,166,20,2018-10-31
0.0,0,0,2018-11-01
0.0,0,0,2018-11-02
0.0,0,0,2018-11-03
0.0,0,0,2018-11-04
0.0,0,0,2018-11-05
73.2,140,17,2018-11-06
0.0,0,0,2018-11-07
93.64999999999999,233,20,2018-11-08
0.0,0,0,2018-11-09
0.0,0,0,2018-11-10
0.0,0,0,2018-11-11
0.0,0,0,2018-11-12
88.94999999999999,201,26,2018-11-13
23.099999999999998,12,4,2018-11-14
0.0,0,0,2018-11-15
0.0,0,0,2018-11-16
0.0,0,0,2018-11-17
0.0,0,0,2018-11-18
0.0,0,0,2018-11-19
0.0,0,0,2018-11-20
323.22,286,104,2018-11-21
0.0,0,0,2018-11-22
50.400000000000006,83,11,2018-11-23
0.0,0,0,2018-11-24
0.0,0,0,2018-11-25
0.0,0,0,2018-11-26
87.53999999999999,163,22,2018-11-27
0.0,0,0,2018-11-28
0.0,0,0,2018-11-29
76.80000000000001,130,14,2018-11-30
0.0,0,0,2018-12-01
0.0,0,0,2018-12-02
80.20000000000002,106,14,2018-12-03
0.0,0,0,2018-12-04
384.44000000000005,831,106,2018-12-05
133.73999999999998,198,26,2018-12-06
67.60000000000001,115,14,2018-12-07
0.0,0,0,2018-12-08
0.0,0,0,2018-12-09
0.0,0,0,2018-12-10
8.7,10,4,2018-12-11
0.0,0,0,2018-12-12
0.0,0,0,2018-12-13
84.42000000000002,165,22,2018-12-14
0.0,0,0,2018-12-15
0.0,0,0,2018-12-16
0.0,0,0,2018-12-17
0.0,0,0,2018-12-18
0.0,0,0,2018-12-19
0.0,0,0,2018-12-20
0.0,0,0,2018-12-21
0.0,0,0,2018-12-22
0.0,0,0,2018-12-23
0.0,0,0,2018-12-24
0.0,0,0,2018-12-25
0.0,0,0,2018-12-26
0.0,0,0,2018-12-27
0.0,0,0,2018-12-28
0.0,0,0,2018-12-29
0.0,0,0,2018-12-30
0.0,0,0,2018-12-31
0.0,0,0,2019-01-01
13.399999999999999,2,4,2019-01-02
0.0,0,0,2019-01-03
0.0,0,0,2019-01-04
0.0,0,0,2019-01-05
174.81,471,52,2019-01-06
0.0,0,0,2019-01-07
0.0,0,0,2019-01-08
0.0,0,0,2019-01-09
0.0,0,0,2019-01-10
0.0,0,0,2019-01-11
0.0,0,0,2019-01-12
0.0,0,0,2019-01-13
0.0,0,0,2019-01-14
114.18,479,36,2019-01-15
0.0,0,0,2019-01-16
0.0,0,0,2019-01-17
0.0,0,0,2019-01-18
0.0,0,0,2019-01-19
0.0,0,0,2019-01-20
0.0,0,0,2019-01-21
0.0,0,0,2019-01-22
122.94000000000001,210,30,2019-01-23
0.0,0,0,2019-01-24
0.0,0,0,2019-01-25
0.0,0,0,2019-01-26
0.0,0,0,2019-01-27
0.0,0,0,2019-01-28
0.0,0,0,2019-01-29
0.0,0,0,2019-01-30
0.0,0,0,2019-01-31
0.0,0,0,2019-02-01
0.0,0,0,2019-02-02
0.0,0,0,2019-02-03
0.0,0,0,2019-02-04
0.0,0,0,2019-02-05
0.0,0,0,2019-02-06
0.0,0,0,2019-02-07
0.0,0,0,2019-02-08
0.0,0,0,2019-02-09
0.0,0,0,2019-02-10
0.0,0,0,2019-02-11
0.0,0,0,2019-02-12
0.0,0,0,2019-02-13
0.0,0,0,2019-02-14
0.0,0,0,2019-02-15
0.0,0,0,2019-02-16
0.0,0,0,2019-02-17
160.82999999999998,346,43,2019-02-18
0.0,0,0,2019-02-19
0.0,0,0,2019-02-20
0.0,0,0,2019-02-21
0.0,0,0,2019-02-22
0.0,0,0,2019-02-23
0.0,0,0,2019-02-24
56.150000000000006,104,14,2019-02-25
0.0,0,0,2019-02-26
0.0,0,0,2019-02-27
0.0,0,0,2019-02-28
0.0,0,0,2019-03-01
0.0,0,0,2019-03-02
0.0,0,0,2019-03-03
0.0,0,0,2019-03-04
113.4,603,56,2019-03-05
0.0,0,0,2019-03-06
0.0,0,0,2019-03-07
0.0,0,0,2019-03-08
0.0,0,0,2019-03-09
0.0,0,0,2019-03-10
0.0,0,0,2019-03-11
0.0,0,0,2019-03-12
0.0,0,0,2019-03-13
0.0,0,0,2019-03-14
0.0,0,0,2019-03-15
0.0,0,0,2019-03-16
0.0,0,0,2019-03-17
0.0,0,0,2019-03-18
0.0,0,0,2019-03-19
44.650000000000006,105,16,2019-03-20
27.0,1,1,2019-03-21
0.0,0,0,2019-03-22
0.0,0,0,2019-03-23
0.0,0,0,2019-03-24
87.74,197,25,2019-03-25
0.0,0,0,2019-03-26
0.0,0,0,2019-03-27
62.09,157,16,2019-03-28
0.0,0,0,2019-03-29
0.0,0,0,2019-03-30
0.0,0,0,2019-03-31
0.0,0,0,2019-04-01
0.0,0,0,2019-04-02
0.0,0,0,2019-04-03
0.0,0,0,2019-04-04
50.99,191,21,2019-04-05
0.0,0,0,2019-04-06
0.0,0,0,2019-04-07
0.0,0,0,2019-04-08
0.0,0,0,2019-04-09
163.87,497,56,2019-04-10
0.0,0,0,2019-04-11
0.0,0,0,2019-04-12
0.0,0,0,2019-04-13
0.0,0,0,2019-04-14
0.0,0,0,2019-04-15
0.0,0,0,2019-04-16
0.0,0,0,2019-04-17
0.0,0,0,2019-04-18
0.0,0,0,2019-04-19
0.0,0,0,2019-04-20
0.0,0,0,2019-04-21
0.0,0,0,2019-04-22
0.0,0,0,2019-04-23
0.0,0,0,2019-04-24
0.0,0,0,2019-04-25
0.0,0,0,2019-04-26
0.0,0,0,2019-04-27
0.0,0,0,2019-04-28
0.0,0,0,2019-04-29
0.0,0,0,2019-04-30
0.0,0,0,2019-05-01
0.0,0,0,2019-05-02
0.0,0,0,2019-05-03
0.0,0,0,2019-05-04
0.0,0,0,2019-05-05
0.0,0,0,2019-05-06
0.0,0,0,2019-05-07
0.0,0,0,2019-05-08
1279.46,299,78,2019-05-09
0.0,0,0,2019-05-10
0.0,0,0,2019-05-11
0.0,0,0,2019-05-12
0.0,0,0,2019-05-13
0.0,0,0,2019-05-14
0.0,0,0,2019-05-15
0.0,0,0,2019-05-16
0.0,0,0,2019-05-17
0.0,0,0,2019-05-18
0.0,0,0,2019-05-19
6098.360000000001,8,7,2019-05-20
0.0,0,0,2019-05-21
0.0,0,0,2019-05-22
0.0,0,0,2019-05-23
0.0,0,0,2019-05-24
0.0,0,0,2019-05-25
0.0,0,0,2019-05-26
0.0,0,0,2019-05-27
0.0,0,0,2019-05-28
0.0,0,0,2019-05-29
0.0,0,0,2019-05-30
0.0,0,0,2019-05-31
0.0,0,0,2019-06-01
0.0,0,0,2019-06-02
0.0,0,0,2019-06-03
23.65,146,14,2019-06-04
31.9,55,9,2019-06-05
0.0,0,0,2019-06-06
0.0,0,0,2019-06-07
0.0,0,0,2019-06-08
0.0,0,0,2019-06-09
0.0,0,0,2019-06-10
0.0,0,0,2019-06-11
110.23,186,25,2019-06-12
0.0,0,0,2019-06-13
0.0,0,0,2019-06-14
0.0,0,0,2019-06-15
0.0,0,0,2019-06-16
0.0,0,0,2019-06-17
0.0,0,0,2019-06-18
0.0,0,0,2019-06-19
0.0,0,0,2019-06-20
4.95,4,1,2019-06-21
0.0,0,0,2019-06-22
0.0,0,0,2019-06-23
0.0,0,0,2019-06-24
0.0,0,0,2019-06-25
0.0,0,0,2019-06-26
0.0,0,0,2019-06-27
0.0,0,0,2019-06-28
0.0,0,0,2019-06-29
0.0,0,0,2019-06-30
0.0,0,0,2019-07-01
0.0,0,0,2019-07-02
0.0,0,0,2019-07-03
0.0,0,0,2019-07-04
0.0,0,0,2019-07-05
0.0,0,0,2019-07-06
0.0,0,0,2019-07-07
0.0,0,0,2019-07-08
0.0,0,0,2019-07-09
150.72,607,61,2019-07-10
0.0,0,0,2019-07-11
0.0,0,0,2019-07-12
0.0,0,0,2019-07-13
0.0,0,0,2019-07-14
0.0,0,0,2019-07-15
0.0,0,0,2019-07-16
49.489999999999995,336,28,2019-07-17
0.0,0,0,2019-07-18
0.0,0,0,2019-07-19
0.0,0,0,2019-07-20
0.0,0,0,2019-07-21
0.0,0,0,2019-07-22
0.0,0,0,2019-07-23
0.0,0,0,2019-07-24
0.0,0,0,2019-07-25
0.0,0,0,2019-07-26
0.0,0,0,2019-07-27
0.0,0,0,2019-07-28
0.0,0,0,2019-07-29
0.0,0,0,2019-07-30
1.25,1,1,2019-07-31
