daily_revenue,daily_views,daily_purchases,dates
15.55,74,6,2018-07-03
53.5,172,16,2018-07-04
0.0,0,0,2018-07-05
0.0,0,0,2018-07-06
0.0,0,0,2018-07-07
0.0,0,0,2018-07-08
0.0,0,0,2018-07-09
0.0,0,0,2018-07-10
0.0,0,0,2018-07-11
210.4,481,57,2018-07-12
0.0,0,0,2018-07-13
0.0,0,0,2018-07-14
0.0,0,0,2018-07-15
0.0,0,0,2018-07-16
0.0,0,0,2018-07-17
10.45,5,3,2018-07-18
53.71000000000001,253,23,2018-07-19
162.40999999999994,552,53,2018-07-20
0.0,0,0,2018-07-21
36.61,69,8,2018-07-22
0.0,0,0,2018-07-23
138.20999999999998,210,76,2018-07-24
139.5,397,37,2018-07-25
3871.4,135,20,2018-07-26
0.0,0,0,2018-07-27
0.0,0,0,2018-07-28
0.0,0,0,2018-07-29
0.0,0,0,2018-07-30
0.0,0,0,2018-07-31
34.15,98,10,2018-08-01
42.15,20,8,2018-08-02
0.0,0,0,2018-08-03
0.0,0,0,2018-08-04
0.0,0,0,2018-08-05
160.85000000000002,943,84,2018-08-06
0.0,0,0,2018-08-07
0.0,0,0,2018-08-08
0.0,0,0,2018-08-09
0.0,0,0,2018-08-10
0.0,0,0,2018-08-11
31.56,101,10,2018-08-12
0.0,0,0,2018-08-13
0.0,0,0,2018-08-14
0.0,0,0,2018-08-15
0.0,0,0,2018-08-16
0.0,0,0,2018-08-17
0.0,0,0,2018-08-18
0.0,0,0,2018-08-19
32.69,270,22,2018-08-20
0.0,0,0,2018-08-21
308.37,528,72,2018-08-22
0.0,0,0,2018-08-23
0.0,0,0,2018-08-24
0.0,0,0,2018-08-25
0.0,0,0,2018-08-26
0.0,0,0,2018-08-27
39.08,121,17,2018-08-28
38.55,14,9,2018-08-29
2507.3500000000004,638,81,2018-08-30
156.84999999999997,356,45,2018-08-31
0.0,0,0,2018-09-01
27.05,90,8,2018-09-02
59.34,230,24,2018-09-03
52.339999999999996,143,17,2018-09-04
52.59,128,15,2018-09-05
521.81,1563,179,2018-09-06
32.65,7,3,2018-09-07
0.0,0,0,2018-09-08
0.0,0,0,2018-09-09
22.7,5,2,2018-09-10
120.99000000000001,313,35,2018-09-11
18.0,1,1,2018-09-12
21.35,41,4,2018-09-13
4.95,0,1,2018-09-14
0.0,0,0,2018-09-15
0.0,0,0,2018-09-16
84.10999999999999,88,14,2018-09-17
0.0,0,0,2018-09-18
98.29999999999998,302,36,2018-09-19
169.39999999999998,711,60,2018-09-20
0.0,0,0,2018-09-21
0.0,0,0,2018-09-22
0.0,0,0,2018-09-23
0.0,0,0,2018-09-24
6.8100000000000005,79,45,2018-09-25
3.4,5,2,2018-09-26
90.34000000000002,311,33,2018-09-27
0.0,0,0,2018-09-28
0.0,0,0,2018-09-29
102.92,472,42,2018-09-30
56.11,262,27,2018-10-01
60.8,83,10,2018-10-02
0.0,0,0,2018-10-03
0.0,0,0,2018-10-04
0.0,0,0,2018-10-05
0.0,0,0,2018-10-06
122.27,424,47,2018-10-07
212.57,851,92,2018-10-08
248.57,359,50,2018-10-09
129.42999999999998,431,43,2018-10-10
320.89,1038,133,2018-10-11
99.91,214,27,2018-10-12
0.0,0,0,2018-10-13
0.0,0,0,2018-10-14
0.0,0,0,2018-10-15
0.0,0,0,2018-10-16
60.06,151,16,2018-10-17
11.399999999999999,1,2,2018-10-18
181.49,472,52,2018-10-19
0.0,0,0,2018-10-20
211.10000000000002,293,92,2018-10-21
16.549999999999997,7,3,2018-10-22
131.74,281,68,2018-10-23
0.0,0,0,2018-10-24
0.0,0,0,2018-10-25
12.55,31,5,2018-10-26
0.0,0,0,2018-10-27
0.0,0,0,2018-10-28
7.5,3,2,2018-10-29
85.85000000000001,306,30,2018-10-30
0.0,0,0,2018-10-31
0.0,0,0,2018-11-01
0.0,0,0,2018-11-02
0.0,0,0,2018-11-03
109.88999999999999,252,31,2018-11-04
19.299999999999997,6,4,2018-11-05
405.52000000000004,947,109,2018-11-06
49.85,93,10,2018-11-07
228.58999999999997,302,101,2018-11-08
37.86000000000001,144,21,2018-11-09
0.0,0,0,2018-11-10
13.35,145,14,2018-11-11
0.0,0,0,2018-11-12
361.49,1074,118,2018-11-13
29.82,123,12,2018-11-14
0.0,0,0,2018-11-15
613.59,1261,139,2018-11-16
0.0,0,0,2018-11-17
186.55999999999995,336,54,2018-11-18
196.5,754,79,2018-11-19
206.52999999999997,455,124,2018-11-20
0.0,0,0,2018-11-21
0.0,0,0,2018-11-22
318.22,914,112,2018-11-23
0.0,0,0,2018-11-24
0.0,0,0,2018-11-25
33.25,164,18,2018-11-26
60.85,64,11,2018-11-27
110.58000000000001,534,40,2018-11-28
0.0,0,0,2018-11-29
179.75999999999996,414,46,2018-11-30
0.0,0,0,2018-12-01
574.3800000000001,918,126,2018-12-02
0.0,0,0,2018-12-03
364.88000000000005,1035,122,2018-12-04
81.42000000000002,153,22,2018-12-05
588.66,1751,186,2018-12-06
58.5,156,16,2018-12-07
0.0,0,0,2018-12-08
0.0,0,0,2018-12-09
0.0,0,0,2018-12-10
0.0,0,0,2018-12-11
117.72,134,67,2018-12-12
6.25,9,3,2018-12-13
56.09,100,11,2018-12-14
0.0,0,0,2018-12-15
0.0,0,0,2018-12-16
188.82999999999998,549,62,2018-12-17
175.39,26,5,2018-12-18
4.74,80,4,2018-12-19
0.0,0,0,2018-12-20
0.0,0,0,2018-12-21
0.0,0,0,2018-12-22
0.0,0,0,2018-12-23
0.0,0,0,2018-12-24
0.0,0,0,2018-12-25
0.0,0,0,2018-12-26
0.0,0,0,2018-12-27
0.0,0,0,2018-12-28
0.0,0,0,2018-12-29
0.0,0,0,2018-12-30
0.0,0,0,2018-12-31
0.0,0,0,2019-01-01
255.28,655,76,2019-01-02
235.54999999999995,315,47,2019-01-03
155.80999999999997,296,37,2019-01-04
0.0,0,0,2019-01-05
20.2,78,9,2019-01-06
148.73000000000002,466,50,2019-01-07
128.14000000000001,253,30,2019-01-08
241.26999999999995,532,63,2019-01-09
0.0,0,0,2019-01-10
224.53,891,91,2019-01-11
0.0,0,0,2019-01-12
0.0,0,0,2019-01-13
74.83000000000001,241,21,2019-01-14
0.0,0,0,2019-01-15
96.65999999999998,289,31,2019-01-16
227.82,649,73,2019-01-17
5.45,6,3,2019-01-18
0.0,0,0,2019-01-19
60.400000000000006,90,12,2019-01-20
20.55,79,9,2019-01-21
24.75,9,4,2019-01-22
0.0,0,0,2019-01-23
5.45,6,3,2019-01-24
239.79999999999995,372,51,2019-01-25
0.0,0,0,2019-01-26
0.0,0,0,2019-01-27
188.76999999999998,637,65,2019-01-28
82.05000000000001,165,19,2019-01-29
108.49000000000001,280,29,2019-01-30
0.0,0,0,2019-01-31
157.94,570,63,2019-02-01
0.0,0,0,2019-02-02
0.0,0,0,2019-02-03
0.0,0,0,2019-02-04
30.589999999999996,139,14,2019-02-05
86.13,234,27,2019-02-06
28.71,146,13,2019-02-07
0.0,0,0,2019-02-08
0.0,0,0,2019-02-09
0.0,0,0,2019-02-10
0.42,1,1,2019-02-11
63.2,102,12,2019-02-12
91.32000000000001,538,49,2019-02-13
57.7,116,16,2019-02-14
130.38,579,55,2019-02-15
0.0,0,0,2019-02-16
0.0,0,0,2019-02-17
151.43,320,41,2019-02-18
7.9,1,3,2019-02-19
49.330000000000005,245,21,2019-02-20
0.0,0,0,2019-02-21
0.0,0,0,2019-02-22
0.0,0,0,2019-02-23
23.85,50,5,2019-02-24
215.39999999999998,462,58,2019-02-25
184.89,497,59,2019-02-26
0.0,0,0,2019-02-27
104.76000000000002,273,30,2019-02-28
66.85,114,16,2019-03-01
0.0,0,0,2019-03-02
0.0,0,0,2019-03-03
0.85,0,1,2019-03-04
13.85,8,3,2019-03-05
0.0,0,0,2019-03-06
0.0,0,0,2019-03-07
94.95,179,20,2019-03-08
0.0,0,0,2019-03-09
53.82,160,18,2019-03-10
92.10000000000001,166,21,2019-03-11
76.27000000000001,272,30,2019-03-12
79.34,113,16,2019-03-13
0.0,0,0,2019-03-14
0.0,0,0,2019-03-15
0.0,0,0,2019-03-16
30.78,154,15,2019-03-17
90.16,90,44,2019-03-18
125.74,201,31,2019-03-19
223.01999999999998,687,74,2019-03-20
0.0,0,0,2019-03-21
63.21000000000001,210,23,2019-03-22
0.0,0,0,2019-03-23
63.05,53,8,2019-03-24
156.69000000000003,684,69,2019-03-25
0.0,0,0,2019-03-26
0.0,0,0,2019-03-27
214.69,718,72,2019-03-28
32.22,138,13,2019-03-29
0.0,0,0,2019-03-30
0.0,0,0,2019-03-31
217.7,212,28,2019-04-01
2272.6,3,2,2019-04-02
0.0,0,0,2019-04-03
90.29999999999998,185,24,2019-04-04
0.0,0,0,2019-04-05
0.0,0,0,2019-04-06
0.0,0,0,2019-04-07
12.75,2,1,2019-04-08
0.0,0,0,2019-04-09
0.0,0,0,2019-04-10
143.16,241,32,2019-04-11
0.0,0,0,2019-04-12
0.0,0,0,2019-04-13
91.69,265,31,2019-04-14
12.25,2,2,2019-04-15
0.0,0,0,2019-04-16
76.05000000000001,148,18,2019-04-17
146.04999999999998,255,45,2019-04-18
0.0,0,0,2019-04-19
0.0,0,0,2019-04-20
0.0,0,0,2019-04-21
0.0,0,0,2019-04-22
58.70000000000001,84,28,2019-04-23
5.95,2,1,2019-04-24
37.85,64,8,2019-04-25
0.0,0,0,2019-04-26
0.0,0,0,2019-04-27
0.0,0,0,2019-04-28
0.0,0,0,2019-04-29
153.97000000000003,518,52,2019-04-30
0.0,0,0,2019-05-01
38.6,100,11,2019-05-02
0.0,0,0,2019-05-03
0.0,0,0,2019-05-04
152.96,642,63,2019-05-05
82.82,266,28,2019-05-06
57.400000000000006,298,30,2019-05-07
381.23999999999995,648,98,2019-05-08
51.84000000000001,93,12,2019-05-09
204.94,445,53,2019-05-10
0.0,0,0,2019-05-11
26.650000000000006,122,10,2019-05-12
135.34,227,25,2019-05-13
136.60999999999999,433,45,2019-05-14
160.59000000000003,233,28,2019-05-15
154.96,439,52,2019-05-16
99.75,124,16,2019-05-17
0.0,0,0,2019-05-18
208.32999999999996,292,45,2019-05-19
43.849999999999994,204,20,2019-05-20
42.72999999999999,112,13,2019-05-21
215.97000000000003,560,62,2019-05-22
94.5,240,25,2019-05-23
81.10999999999996,157,21,2019-05-24
0.0,0,0,2019-05-25
0.0,0,0,2019-05-26
0.0,0,0,2019-05-27
81.46,153,19,2019-05-28
0.0,0,0,2019-05-29
0.0,0,0,2019-05-30
0.0,0,0,2019-05-31
0.0,0,0,2019-06-01
246.73999999999998,723,69,2019-06-02
70.4,115,18,2019-06-03
0.0,0,0,2019-06-04
217.46999999999997,832,98,2019-06-05
182.19,449,56,2019-06-06
23.1,38,3,2019-06-07
0.0,0,0,2019-06-08
36.410000000000004,116,14,2019-06-09
379.27,800,97,2019-06-10
0.0,0,0,2019-06-11
266.83,625,78,2019-06-12
73.48,261,28,2019-06-13
101.18999999999998,221,24,2019-06-14
0.0,0,0,2019-06-15
28.32999999999999,63,7,2019-06-16
88.09000000000003,207,22,2019-06-17
40.86,108,12,2019-06-18
90.12000000000002,312,34,2019-06-19
0.0,0,0,2019-06-20
84.15,317,31,2019-06-21
0.0,0,0,2019-06-22
0.0,0,0,2019-06-23
33.75,98,10,2019-06-24
26.62,84,8,2019-06-25
0.0,0,0,2019-06-26
1.25,4,1,2019-06-27
79.74999999999999,252,26,2019-06-28
0.0,0,0,2019-06-29
0.0,0,0,2019-06-30
46.43,180,16,2019-07-01
118.35000000000001,286,33,2019-07-02
153.83999999999997,487,60,2019-07-03
0.0,0,0,2019-07-04
207.43,523,66,2019-07-05
0.0,0,0,2019-07-06
0.0,0,0,2019-07-07
132.39,217,32,2019-07-08
256.96,524,71,2019-07-09
159.4,114,10,2019-07-10
0.0,0,0,2019-07-11
0.0,0,0,2019-07-12
0.0,0,0,2019-07-13
33.05,47,6,2019-07-14
132.25000000000003,448,42,2019-07-15
28.7,33,5,2019-07-16
0.0,0,0,2019-07-17
29.7,5,2,2019-07-18
0.0,0,0,2019-07-19
0.0,0,0,2019-07-20
60.52000000000001,223,24,2019-07-21
0.0,0,0,2019-07-22
0.0,0,0,2019-07-23
50.74,106,13,2019-07-24
29.7,6,2,2019-07-25
104.30000000000001,411,45,2019-07-26
0.0,0,0,2019-07-27
0.0,0,0,2019-07-28
0.0,0,0,2019-07-29
8.25,52,5,2019-07-30
27.71,77,8,2019-07-31
