daily_revenue,daily_views,daily_purchases,dates
0.0,0,0,2018-02-03
2310.46,3803,844,2018-02-04
6838.370000000001,6617,1373,2018-02-05
3607.21,6954,1058,2018-02-06
4111.6900000000005,2974,884,2018-02-07
2901.15,4781,871,2018-02-08
3009.9700000000003,4153,824,2018-02-09
0.0,0,0,2018-02-10
3554.9900000000002,6478,1194,2018-02-11
5680.741,6991,899,2018-02-12
8022.73,9178,1950,2018-02-13
3361.3900000000003,6888,1050,2018-02-14
5028.670000000001,8389,1390,2018-02-15
7938.450000000001,5494,1634,2018-02-16
0.0,0,0,2018-02-17
3367.1310000000003,4351,981,2018-02-18
3731.4900000000007,8322,1156,2018-02-19
4217.9400000000005,6589,1214,2018-02-20
5192.741,6950,1390,2018-02-21
5217.1,9503,1561,2018-02-22
7546.4310000000005,4703,1028,2018-02-23
0.0,0,0,2018-02-24
3960.79,5616,1293,2018-02-25
4471.6,7039,1230,2018-02-26
6904.3099999999995,7563,1619,2018-02-27
6203.96,10398,1763,2018-02-28
7608.82,11677,1937,2018-03-01
5063.210000000001,6456,1269,2018-03-02
0.0,0,0,2018-03-03
6232.910000000001,8424,1802,2018-03-04
9686.83,8910,1972,2018-03-05
6752.68,7080,1254,2018-03-06
6373.61,8572,1607,2018-03-07
5420.860000000001,6657,1319,2018-03-08
3744.09,5351,932,2018-03-09
0.0,0,0,2018-03-10
1817.5800000000002,2964,669,2018-03-11
7573.531000000001,7051,1690,2018-03-12
5195.9,7229,1396,2018-03-13
4263.5,7873,1293,2018-03-14
6450.72,9830,1591,2018-03-15
48929.07,7221,1408,2018-03-16
0.0,0,0,2018-03-17
4007.2200000000003,6922,1392,2018-03-18
6600.97,8340,1553,2018-03-19
52515.170000000006,6541,1315,2018-03-20
9218.69,8893,1594,2018-03-21
19204.28,10163,1899,2018-03-22
5331.21,7721,1388,2018-03-23
0.0,0,0,2018-03-24
4761.23,9368,1838,2018-03-25
8617.0,9528,1983,2018-03-26
7485.150000000001,10054,1900,2018-03-27
7870.14,8989,1898,2018-03-28
6704.07,9504,1719,2018-03-29
0.0,0,0,2018-03-30
0.0,0,0,2018-03-31
0.0,0,0,2018-04-01
0.0,0,0,2018-04-02
3875.1,5633,1106,2018-04-03
4907.670000000001,7822,1385,2018-04-04
7273.15,11108,2024,2018-04-05
3490.17,5416,919,2018-04-06
0.0,0,0,2018-04-07
3202.4300000000003,6339,1114,2018-04-08
3510.4710000000005,6696,1012,2018-04-09
4270.26,6755,1318,2018-04-10
3469.88,7653,1129,2018-04-11
24266.590000000004,7518,1162,2018-04-12
2551.88,5843,869,2018-04-13
0.0,0,0,2018-04-14
5620.139999999999,6665,1457,2018-04-15
15653.439999999999,11913,3132,2018-04-16
13939.59,8039,1540,2018-04-17
8380.57,8183,1325,2018-04-18
17109.4,9964,1549,2018-04-19
5920.150000000001,6662,1157,2018-04-20
0.0,0,0,2018-04-21
4403.15,6233,1339,2018-04-22
9095.380000000001,9368,1962,2018-04-23
5622.56,11172,1686,2018-04-24
5885.790000000001,11301,1787,2018-04-25
-44990.049,11371,2058,2018-04-26
6546.58,6686,1308,2018-04-27
0.0,0,0,2018-04-28
2638.04,4605,845,2018-04-29
0.0,0,0,2018-04-30
7857.46,7530,1458,2018-05-01
7172.6,7896,1591,2018-05-02
9737.41,13295,2132,2018-05-03
4199.15,9541,1365,2018-05-04
0.0,0,0,2018-05-05
5212.68,8595,1755,2018-05-06
8630.93,9179,1702,2018-05-07
6422.700000000001,10506,1786,2018-05-08
4590.3,7830,1316,2018-05-09
5524.29,7773,1417,2018-05-10
3864.49,4744,952,2018-05-11
0.0,0,0,2018-05-12
4613.42,5825,1519,2018-05-13
5299.49,7764,1489,2018-05-14
6128.84,6906,1532,2018-05-15
4618.070000000001,6176,1247,2018-05-16
6635.790000000001,9303,1625,2018-05-17
6199.1,6183,1362,2018-05-18
0.0,0,0,2018-05-19
4696.01,7747,1346,2018-05-20
5610.629999999999,9976,1432,2018-05-21
5393.470000000001,8140,1483,2018-05-22
13550.43,9829,1841,2018-05-23
6308.41,11162,2038,2018-05-24
5601.79,6863,1286,2018-05-25
0.0,0,0,2018-05-26
2380.03,3529,804,2018-05-27
0.0,0,0,2018-05-28
4233.57,5734,1224,2018-05-29
3650.34,4350,964,2018-05-30
7617.390000000001,8795,1725,2018-05-31
7494.15,5299,1467,2018-06-01
0.0,0,0,2018-06-02
7034.34,10307,2220,2018-06-03
9485.920000000002,12465,2641,2018-06-04
12855.3,9371,2096,2018-06-05
4691.280000000001,9076,1477,2018-06-06
4461.0599999999995,6340,1069,2018-06-07
15010.59,10116,1786,2018-06-08
0.0,0,0,2018-06-09
4799.02,7312,1474,2018-06-10
5801.65,8118,1657,2018-06-11
7537.26,9026,1568,2018-06-12
6217.8099999999995,10400,1843,2018-06-13
73706.43,9449,1797,2018-06-14
4063.1099999999997,5485,975,2018-06-15
0.0,0,0,2018-06-16
1583.92,2137,440,2018-06-17
5783.59,8436,1783,2018-06-18
4287.58,5133,1007,2018-06-19
4546.450000000001,7184,1221,2018-06-20
9860.829999999998,7885,1607,2018-06-21
5624.18,5990,1219,2018-06-22
0.0,0,0,2018-06-23
4149.530000000001,5699,1283,2018-06-24
6630.2300000000005,11110,1870,2018-06-25
6192.41,10113,1628,2018-06-26
7551.75,10794,1942,2018-06-27
6380.660000000001,11487,1858,2018-06-28
3350.3900000000003,6394,1059,2018-06-29
0.0,0,0,2018-06-30
2285.55,2640,680,2018-07-01
6534.12,11345,1953,2018-07-02
4606.76,5991,1108,2018-07-03
10098.82,8759,1748,2018-07-04
6413.42,7984,1348,2018-07-05
3934.59,4609,916,2018-07-06
0.0,0,0,2018-07-07
2040.46,2533,708,2018-07-08
5502.5,5847,1216,2018-07-09
4796.42,5500,1155,2018-07-10
6732.91,7463,1442,2018-07-11
10515.91,9546,1596,2018-07-12
4453.45,7619,1226,2018-07-13
0.0,0,0,2018-07-14
3065.76,4949,909,2018-07-15
-38702.94,8907,1448,2018-07-16
4311.51,7135,1183,2018-07-17
5829.62,7305,1282,2018-07-18
7401.6900000000005,7616,1618,2018-07-19
3531.51,6382,1056,2018-07-20
0.0,0,0,2018-07-21
4091.48,7220,1277,2018-07-22
7229.92,8852,1539,2018-07-23
3685.8,6574,1046,2018-07-24
4231.18,8546,1344,2018-07-25
15094.71,8700,1905,2018-07-26
3234.7,4630,763,2018-07-27
0.0,0,0,2018-07-28
2734.49,4113,886,2018-07-29
6506.47,7096,1203,2018-07-30
8217.92,7350,1542,2018-07-31
6210.34,7879,1405,2018-08-01
3759.7400000000002,7982,1366,2018-08-02
1965.35,4434,581,2018-08-03
0.0,0,0,2018-08-04
2565.3199999999997,4662,910,2018-08-05
2723.6800000000003,6518,931,2018-08-06
7888.82,7400,1779,2018-08-07
9440.529999999999,4873,1030,2018-08-08
8283.8,9887,1861,2018-08-09
6050.4,8274,1526,2018-08-10
0.0,0,0,2018-08-11
3345.88,6540,1088,2018-08-12
4089.5499999999997,6215,1048,2018-08-13
3225.51,6945,983,2018-08-14
5349.29,8994,1629,2018-08-15
5694.87,8869,1536,2018-08-16
4733.0599999999995,7976,1297,2018-08-17
0.0,0,0,2018-08-18
4035.42,8686,1382,2018-08-19
3577.17,7937,1187,2018-08-20
3730.9599999999996,7957,1166,2018-08-21
6431.42,10045,1652,2018-08-22
7405.080000000002,9897,1682,2018-08-23
26783.249999999996,5193,1041,2018-08-24
0.0,0,0,2018-08-25
2302.29,5043,812,2018-08-26
0.0,0,0,2018-08-27
10727.48,8786,1783,2018-08-28
4254.25,5334,1056,2018-08-29
7891.42,10002,1647,2018-08-30
4140.12,5984,1070,2018-08-31
0.0,0,0,2018-09-01
2299.51,4626,814,2018-09-02
6506.75,7881,1591,2018-09-03
3955.71,6775,1145,2018-09-04
3894.24,6656,1102,2018-09-05
7377.54,9634,1656,2018-09-06
3854.04,5925,1028,2018-09-07
0.0,0,0,2018-09-08
3877.1,6447,1326,2018-09-09
7963.96,9731,2001,2018-09-10
4187.84,7604,1294,2018-09-11
4376.07,9434,1420,2018-09-12
31232.641000000003,9837,1695,2018-09-13
4675.4,6867,1162,2018-09-14
0.0,0,0,2018-09-15
5047.820000000001,9155,1980,2018-09-16
9563.25,10816,1841,2018-09-17
7600.639999999999,16965,2476,2018-09-18
5626.12,8993,1492,2018-09-19
5875.570000000001,13417,2010,2018-09-20
9696.490000000002,9850,1574,2018-09-21
0.0,0,0,2018-09-22
4287.5,8448,1475,2018-09-23
39705.11,15362,2317,2018-09-24
10607.97,16527,2854,2018-09-25
7832.08,12898,1915,2018-09-26
17434.08,14843,2150,2018-09-27
7647.0,9797,1764,2018-09-28
0.0,0,0,2018-09-29
7376.55,13041,2297,2018-09-30
7418.0,13659,2118,2018-10-01
67819.4,18305,2772,2018-10-02
4364.98,9973,1302,2018-10-03
14566.07,18568,3655,2018-10-04
7518.51,11986,2034,2018-10-05
0.0,0,0,2018-10-06
5314.59,8924,1724,2018-10-07
7716.0,14388,2511,2018-10-08
8394.68,15164,2483,2018-10-09
15595.720000000001,13373,2201,2018-10-10
7222.56,14524,2078,2018-10-11
28981.03,13350,2316,2018-10-12
0.0,0,0,2018-10-13
7633.47,12913,2745,2018-10-14
11625.59,12793,2850,2018-10-15
8918.39,12309,2298,2018-10-16
-29374.970000000016,13319,2491,2018-10-17
8692.369999999999,12243,2183,2018-10-18
11389.84,11033,2266,2018-10-19
0.0,0,0,2018-10-20
7007.84,11303,2393,2018-10-21
6069.950000000001,9980,1940,2018-10-22
8178.970000000001,14995,2548,2018-10-23
6331.07,10362,1838,2018-10-24
15121.559999999998,8347,1650,2018-10-25
6943.36,11875,1951,2018-10-26
0.0,0,0,2018-10-27
7500.8099999999995,12139,2690,2018-10-28
12516.25,9740,2238,2018-10-29
8465.98,12978,2368,2018-10-30
7428.76,11284,2109,2018-10-31
13655.83,19350,3748,2018-11-01
7725.26,11359,2010,2018-11-02
0.0,0,0,2018-11-03
7681.84,13921,2825,2018-11-04
23464.650999999998,13649,2638,2018-11-05
12092.140000000001,16667,2917,2018-11-06
12876.59,17104,3640,2018-11-07
12538.21,16838,3303,2018-11-08
12653.73,13766,3065,2018-11-09
0.0,0,0,2018-11-10
8442.900000000001,11271,2913,2018-11-11
14324.61,16584,3772,2018-11-12
12268.279999999999,19160,3361,2018-11-13
10901.541000000001,14787,2864,2018-11-14
10845.240000000002,14069,2909,2018-11-15
9973.5,13578,2599,2018-11-16
0.0,0,0,2018-11-17
8909.71,14244,3258,2018-11-18
12726.67,13769,3273,2018-11-19
13975.7,18304,3651,2018-11-20
14168.15,15154,3446,2018-11-21
11789.710000000001,18905,3522,2018-11-22
10312.59,13210,2610,2018-11-23
0.0,0,0,2018-11-24
7830.08,10132,2609,2018-11-25
16431.74,18232,3951,2018-11-26
7914.200000000001,15141,2416,2018-11-27
25808.5,27791,6216,2018-11-28
13631.36,26320,4218,2018-11-29
22228.18,19040,4404,2018-11-30
0.0,0,0,2018-12-01
15786.34,22365,5450,2018-12-02
35357.56,29374,7756,2018-12-03
170304.18,23401,5926,2018-12-04
19956.120000000003,27627,5294,2018-12-05
29325.260000000002,25150,5782,2018-12-06
12825.06,11716,2758,2018-12-07
0.0,0,0,2018-12-08
3966.23,5595,1451,2018-12-09
12388.27,10737,2283,2018-12-10
8257.36,11359,2087,2018-12-11
4819.31,8513,1349,2018-12-12
5954.72,12556,1790,2018-12-13
18131.21,10249,3115,2018-12-14
0.0,0,0,2018-12-15
1640.19,2542,522,2018-12-16
8081.790000000001,7275,1763,2018-12-17
12393.34,5292,1586,2018-12-18
1962.4399999999996,1835,291,2018-12-19
3902.1800000000007,4193,963,2018-12-20
0.0,0,0,2018-12-21
0.0,0,0,2018-12-22
0.0,0,0,2018-12-23
0.0,0,0,2018-12-24
0.0,0,0,2018-12-25
0.0,0,0,2018-12-26
0.0,0,0,2018-12-27
0.0,0,0,2018-12-28
0.0,0,0,2018-12-29
0.0,0,0,2018-12-30
0.0,0,0,2018-12-31
4326.02,5614,1184,2019-01-01
39220.59,8458,1743,2019-01-02
7950.660000000001,10229,1832,2019-01-03
5871.85,10141,1794,2019-01-04
0.0,0,0,2019-01-05
3544.55,5896,1117,2019-01-06
7827.63,9057,1976,2019-01-07
5225.150000000001,7923,1454,2019-01-08
7600.88,7752,1809,2019-01-09
5666.02,6858,1445,2019-01-10
6553.24,8199,1510,2019-01-11
0.0,0,0,2019-01-12
1854.5,2583,646,2019-01-13
9782.3,10421,2557,2019-01-14
6445.36,5174,1447,2019-01-15
4739.15,7423,1416,2019-01-16
8156.26,6837,1502,2019-01-17
6757.13,7695,1594,2019-01-18
0.0,0,0,2019-01-19
2611.96,3605,879,2019-01-20
6682.31,7441,1485,2019-01-21
6644.02,9179,1654,2019-01-22
5233.1900000000005,6800,1289,2019-01-23
7552.5,8887,1575,2019-01-24
3995.6800000000003,5707,1008,2019-01-25
0.0,0,0,2019-01-26
2321.7200000000003,2934,722,2019-01-27
6190.13,7333,1509,2019-01-28
5561.46,8362,1574,2019-01-29
5978.85,6722,1411,2019-01-30
3817.55,5602,989,2019-01-31
6316.53,6123,1232,2019-02-01
0.0,0,0,2019-02-02
799.45,1209,279,2019-02-03
5356.04,5785,1261,2019-02-04
5592.59,5494,1228,2019-02-05
4453.15,4141,879,2019-02-06
3462.46,4670,785,2019-02-07
5587.9400000000005,5085,957,2019-02-08
0.0,0,0,2019-02-09
1859.3600000000001,2154,624,2019-02-10
4374.6900000000005,6222,1108,2019-02-11
7385.13,7574,1335,2019-02-12
3905.5200000000004,8118,1191,2019-02-13
7810.66,8501,1719,2019-02-14
3084.8500000000004,5240,854,2019-02-15
0.0,0,0,2019-02-16
2721.29,3472,864,2019-02-17
17596.67,8133,1425,2019-02-18
5573.040000000001,8615,1593,2019-02-19
7190.040000000001,8022,1578,2019-02-20
5068.53,8106,1294,2019-02-21
3507.94,7219,978,2019-02-22
0.0,0,0,2019-02-23
2449.63,3619,812,2019-02-24
7995.4,7310,1737,2019-02-25
7259.88,8008,1361,2019-02-26
3467.06,6053,935,2019-02-27
5659.09,7583,1389,2019-02-28
3255.5,6483,1107,2019-03-01
0.0,0,0,2019-03-02
2845.04,3385,844,2019-03-03
10757.98,7875,1971,2019-03-04
5333.129999999999,8907,1600,2019-03-05
4801.92,7158,1277,2019-03-06
3723.9,7185,1131,2019-03-07
10475.69,5861,959,2019-03-08
0.0,0,0,2019-03-09
1374.63,2014,537,2019-03-10
3851.6899999999996,6147,1111,2019-03-11
11141.28,6931,1292,2019-03-12
3178.31,5766,874,2019-03-13
8655.669999999998,9453,2074,2019-03-14
17046.97,7240,1379,2019-03-15
0.0,0,0,2019-03-16
5053.790000000001,7791,1453,2019-03-17
2938.76,6735,1068,2019-03-18
10389.57,9848,2384,2019-03-19
4778.02,7486,1319,2019-03-20
4687.93,9152,1577,2019-03-21
5604.099999999999,6963,1386,2019-03-22
0.0,0,0,2019-03-23
2176.4,3193,737,2019-03-24
9699.41,8599,1672,2019-03-25
9098.14,11440,1983,2019-03-26
5140.84,9468,1590,2019-03-27
9091.810000000001,8885,1738,2019-03-28
4684.35,7496,1261,2019-03-29
0.0,0,0,2019-03-30
1788.1599999999999,2723,731,2019-03-31
18797.46,8172,1705,2019-04-01
6221.75,7075,1215,2019-04-02
3770.26,5857,1122,2019-04-03
4707.59,7110,1527,2019-04-04
9002.98,8736,1441,2019-04-05
0.0,0,0,2019-04-06
3110.41,3996,940,2019-04-07
3611.4300000000003,8765,1259,2019-04-08
3700.69,8366,1152,2019-04-09
3022.2799999999997,7484,1052,2019-04-10
5481.55,10996,1608,2019-04-11
8714.421,6927,1483,2019-04-12
0.0,0,0,2019-04-13
2774.5699999999997,5480,968,2019-04-14
12345.27,10647,3208,2019-04-15
7149.879999999999,9133,1887,2019-04-16
3238.3900000000003,7680,1025,2019-04-17
9542.419999999998,9690,1930,2019-04-18
0.0,0,0,2019-04-19
0.0,0,0,2019-04-20
0.0,0,0,2019-04-21
0.0,0,0,2019-04-22
8523.9,9275,1903,2019-04-23
4271.07,7837,1307,2019-04-24
4706.13,7883,1192,2019-04-25
0.0,0,0,2019-04-26
0.0,0,0,2019-04-27
1298.41,2571,452,2019-04-28
0.0,0,0,2019-04-29
28575.59,7474,1449,2019-04-30
3593.41,7857,1161,2019-05-01
6246.54,10040,1838,2019-05-02
7276.01,10686,2051,2019-05-03
0.0,0,0,2019-05-04
4316.8,7610,1506,2019-05-05
8745.48,9413,1766,2019-05-06
15484.55,11692,2586,2019-05-07
5969.6,10268,1701,2019-05-08
8547.730000000001,12556,1965,2019-05-09
4957.36,8670,1425,2019-05-10
0.0,0,0,2019-05-11
2277.3599999999997,3552,809,2019-05-12
20897.62,9484,1609,2019-05-13
10116.7,11045,1932,2019-05-14
5320.0599999999995,8818,1366,2019-05-15
7760.890000000001,11856,1949,2019-05-16
3970.24,8116,1129,2019-05-17
0.0,0,0,2019-05-18
4596.72,9437,1564,2019-05-19
12608.920000000002,8592,1646,2019-05-20
7291.14,8549,1750,2019-05-21
4553.69,7278,1322,2019-05-22
4279.93,6209,971,2019-05-23
5204.24,6670,1170,2019-05-24
0.0,0,0,2019-05-25
1716.09,2633,632,2019-05-26
0.0,0,0,2019-05-27
5080.38,6671,1281,2019-05-28
5831.2,5626,1456,2019-05-29
7065.0599999999995,7871,1588,2019-05-30
3258.41,4782,858,2019-05-31
0.0,0,0,2019-06-01
4963.0,9016,1561,2019-06-02
4730.5,7083,1229,2019-06-03
6788.25,9921,1926,2019-06-04
10794.619999999999,12288,2327,2019-06-05
7678.74,11143,1850,2019-06-06
44471.12,5859,1067,2019-06-07
0.0,0,0,2019-06-08
3058.84,4786,1075,2019-06-09
6006.17,8056,1472,2019-06-10
6435.36,7104,1587,2019-06-11
7495.18,8970,1718,2019-06-12
5497.960000000001,9710,1534,2019-06-13
3116.09,6652,961,2019-06-14
0.0,0,0,2019-06-15
3447.6600000000003,6987,1167,2019-06-16
15143.19,9455,2020,2019-06-17
6712.1900000000005,7367,1538,2019-06-18
3593.7799999999997,7141,1017,2019-06-19
6436.83,10522,1973,2019-06-20
15250.809999999998,6405,1039,2019-06-21
0.0,0,0,2019-06-22
2594.11,2750,708,2019-06-23
4679.18,5152,1182,2019-06-24
5266.54,6805,1043,2019-06-25
4903.17,6420,1358,2019-06-26
5499.38,9435,1620,2019-06-27
3570.6000000000004,5539,1027,2019-06-28
0.0,0,0,2019-06-29
1793.9799999999998,2534,602,2019-06-30
9378.84,9287,2200,2019-07-01
9444.64,10175,2202,2019-07-02
5157.59,9264,1816,2019-07-03
6634.44,10598,1940,2019-07-04
7447.0,8121,1630,2019-07-05
0.0,0,0,2019-07-06
1976.14,2840,820,2019-07-07
4452.78,8235,1515,2019-07-08
6601.0199999999995,7316,1667,2019-07-09
15986.320000000002,8305,1618,2019-07-10
5626.650000000001,9858,1734,2019-07-11
4796.17,4900,1136,2019-07-12
0.0,0,0,2019-07-13
3337.94,6293,1248,2019-07-14
27456.49,10147,2234,2019-07-15
5378.42,11884,1667,2019-07-16
10977.66,9630,2015,2019-07-17
6732.0599999999995,10808,1570,2019-07-18
4170.48,6900,1301,2019-07-19
0.0,0,0,2019-07-20
3185.75,7177,1125,2019-07-21
7902.719999999999,9334,1946,2019-07-22
4167.231,7614,1279,2019-07-23
3926.1200000000003,7458,1259,2019-07-24
5023.55,10407,1565,2019-07-25
3631.9400000000005,7552,1131,2019-07-26
0.0,0,0,2019-07-27
3150.2599999999998,7004,1271,2019-07-28
4374.54,7025,1200,2019-07-29
16374.760000000002,8492,1369,2019-07-30
4964.93,9473,1560,2019-07-31
